id,name,age,city,country,department,salary,email,join_date,score
399.0,Mohamed,twenty,,France, HR ,2000,test@yahoo.com,2023/01/05,80
160.0,Sara,28,Marseille,france,,3000,invalid-email,Jan 5 2023,20
401.0,mohamed ,30,lyon,,IT,2500,contact@outlook.com,05/01/2023,20
402.0,Lina,26,Lille,France,Marketing,3000,test@yahoo.com,2023-01-05,70
437.0, Omar ,,Lille,france,Sales,,user@gmail.com,,fifty
404.0,Ali,20,Lyon,france,Finance,4000,contact@outlook.com,,
,Sara,29,,FR, Sales ,1800,user@gmail.com,05/01/2023,
406.0,Sara,??,Marseille,France,IT,,user@gmail.com,05/01/2023,100
, Karim ,27, Paris ,FRA,SALES,2200,contact@outlook.com,05/01/2023,30
140.0,Nadia,22,Paris,,Finance,??,contact@outlook.com,2023/01/05,70
, Nadia ,20,paris,FR,SALES,2200,invalid-email,05/01/2023,
,Fatima,30,Lille,France, SALES ,999999,,Jan 5 2023,80
278.0,Lina,29,Lille,FR,SALES,3000,test@yahoo.com,2023-01-05,60
412.0,Ali,twenty,lyon,France,,3000€,contact@outlook.com,,100
413.0,Sara,23,,france,Marketing,3000€,,2023-01-05,fifty
414.0,Amina,??,marseille,FR,HR,2200,test@yahoo.com,not_a_date,60
,SARA,25,,France,it,4k,,05/01/2023,100
416.0,,twenty,LILLE,, Marketing ,2200,invalid-email,2023-01-05,20
417.0,Amina,23, Paris ,,,1800,contact@outlook.com,not_a_date,40
418.0,Lina,,PARIS,FR,IT,1800,test@yahoo.com,not_a_date,N/A
419.0,mohamed ,21, Lille ,FR, Sales ,3500,,,70
420.0, Lina ,24,Marseille,france,HR,-100,invalid-email,,
491.0, ali ,25,PARIS,,,-100,,,60
,Amina,??,PARIS,FRA,Marketing,-100,,Jan 5 2023,30
,Ali,,  ,FRA,IT,2200,,Jan 5 2023,fifty
,Fatima,30,,France,,2200,contact@outlook.com,,20
121.0,Lina,22,,France,it,,user@gmail.com,Jan 5 2023,40
, Sara ,25,lyon,France,IT,1800,invalid-email,2023/01/05,N/A
427.0,,26,LILLE,FRA,it,3000€,invalid-email,2023-01-05,80
, ali ,twenty,,france,HR,,user@gmail.com,,10
429.0,Lina,24,paris,France,it,2200,invalid-email,05/01/2023,N/A
,,21,Marseille,,,-100,user@gmail.com,2023/01/05,
,,26,PARIS,France, Sales ,3500,test@yahoo.com,05/01/2023,70
,SARA,,Lille,FR,Marketing,3000,test@yahoo.com,2023-01-05,10
,Omar,??, LILLE ,france, IT ,3500,user@gmail.com,2023/01/05,20
,  ali  ,29,LILLE,france,Sales,1800,test@yahoo.com,05/01/2023,
435.0, Nadia ,??,paris,FR,SALES,,invalid-email,,50
,Omar,26,PARIS,FR, SALES ,3500,test@yahoo.com,2023/01/05,10
134.0,Nadia,24,Lyon,FR,IT,2200,,,20
,Lina,twenty, Lille ,FRA,Finance,3000€,user@gmail.com,,70
,Karim,28,,FRA,Finance,,contact@outlook.com,2023-01-05,70
,Ali,28,,,HR,2000,invalid-email,05/01/2023,30
441.0,mohamed ,23,PARIS,France, SALES ,2000,,2023/01/05,40
, Mohamed ,??,,FR,it,-100,user@gmail.com,2023-01-05,70
284.0,Omar,25, lyon ,,,1800,,not_a_date,100
267.0,Sara,26, PARIS ,france,Sales,2000,,,20
402.0,,28,Marseille,FRA,Marketing,4000,,2023/01/05,100
311.0,Ali,22,lyon,FRA,HR,4k,,,N/A
447.0,Karim,25,Lyon,France,,3000,contact@outlook.com,2023-01-05,60
418.0, Youssef ,24, LILLE ,,Sales,2500,test@yahoo.com,Jan 5 2023,N/A
226.0,Youssef,, marseille ,,Sales,2500,invalid-email,05/01/2023,70
379.0,mohamed ,28,Marseille,France,,999999,test@yahoo.com,2023-01-05,50
,Karim,22,Lille,,IT,2200,test@yahoo.com,,40
452.0,Fatima,20,LILLE,France,it,-100,test@yahoo.com,Jan 5 2023,60
421.0,Omar,26,,France,IT,2500,contact@outlook.com,2023/01/05,100
454.0,,27,,,it,3500,test@yahoo.com,,50
,Sara,24,Paris,FRA, IT ,2200,,,40
456.0, ali ,23,,france, Marketing ,??,invalid-email,not_a_date,10
,Ali,27,PARIS,,HR,4k,user@gmail.com,05/01/2023,50
311.0,SARA,,,FR,SALES,4000,contact@outlook.com,2023/01/05,50
111.0, Youssef ,30,Lille,, SALES ,4k,user@gmail.com,2023-01-05,90
339.0,Omar,30,,, Marketing ,3000,,2023-01-05,80
32.0,Youssef,30,Marseille,FR,Marketing,??,,,50
462.0,Omar,twenty,Lyon,France, SALES ,??,contact@outlook.com,,30
463.0,  ali  ,27,lyon,FR,SALES,4000,invalid-email,,10
,Amina,??, Lyon ,FR, Finance ,??,,,fifty
,Lina,28,lyon,france,,2200,contact@outlook.com,2023-01-05,80
,Youssef,, Lille ,france,it,??,user@gmail.com,05/01/2023,60
,,24,marseille,FR,it,3000,,Jan 5 2023,80
468.0,Nadia,20,,,Sales,,test@yahoo.com,not_a_date,20
,Karim,28,lyon,FRA,IT,2200,test@yahoo.com,05/01/2023,60
,,27,PARIS,FR,HR,999999,user@gmail.com,2023/01/05,60
471.0,Lina,30,Paris,France,,3000,test@yahoo.com,,fifty
,mohamed ,22, LILLE ,France, HR ,4k,invalid-email,,70
206.0, Nadia ,26,Paris,France,  ,2500,,Jan 5 2023,10
456.0,mohamed ,??,Lille,france, IT ,??,user@gmail.com,,N/A
475.0,SARA,25, lyon ,france, Sales ,4000,,not_a_date,50
476.0,,20,lyon,FR,,-100,,not_a_date,90
172.0,,30, PARIS ,FR,,3500,test@yahoo.com,05/01/2023,fifty
478.0, Fatima ,23,PARIS,france,IT,4k,,05/01/2023,20
, ali ,twenty,Paris,FRA,Marketing,999999,,not_a_date,10
480.0, ali ,21,,France,IT,-100,user@gmail.com,2023/01/05,80
481.0,Omar,24,LILLE,,HR,2500,,,
4.0,Karim,30, paris ,,,3000,,not_a_date,N/A
70.0,,21, Lille ,,Sales,3000,user@gmail.com,,20
484.0, Amina ,23,lyon,,Finance,3500,,2023/01/05,50
485.0,Omar,27,Lyon,,,3500,test@yahoo.com,2023-01-05,10
486.0,,21,,,,2200,user@gmail.com,,90
, SARA ,21, lyon ,,Finance,,contact@outlook.com,Jan 5 2023,80
488.0,,22,Paris,FR,it,999999,,Jan 5 2023,70
489.0,Sara,??,Paris,France,HR,??,,05/01/2023,60
183.0,Amina,24,paris,FR,it,2200,user@gmail.com,2023/01/05,70
492.0,Youssef,??,marseille,,,999999,invalid-email,,fifty
492.0, Mohamed ,,Paris,france,Sales,4000,,2023/01/05,fifty
,Nadia,22,,FRA,it,4k,user@gmail.com,,
,,22,LILLE,FRA, Sales ,4000,invalid-email,2023-01-05,20
,Lina,20,,,Finance,??,contact@outlook.com,not_a_date,90
, Amina ,21,marseille,,Finance,,contact@outlook.com,,
328.0,Mohamed,??, Lille ,,IT,1800,,05/01/2023,90
434.0,,27, PARIS ,France,,3500,test@yahoo.com,Jan 5 2023,50
,Fatima,28,,FRA,SALES,2500,user@gmail.com,2023/01/05,80
,Nadia,21,LILLE,FRA,it,2000,invalid-email,,
501.0,Karim,26,Paris,,,1800,user@gmail.com,,100
, ali ,24, Lille ,, Finance ,??,,2023/01/05,60
503.0,,23,LILLE,FR,,999999,,not_a_date,80
,Lina,,LILLE,France,Sales,999999,,05/01/2023,10
174.0,,30,lyon,,  ,3500,,2023-01-05,10
506.0,Nadia,22,marseille,France, Marketing ,4k,test@yahoo.com,05/01/2023,20
476.0,Fatima,27,Lyon,, it ,2000,invalid-email,2023-01-05,
,Amina,21,LILLE,FRA,  ,2200,invalid-email,2023-01-05,90
509.0,Omar,26,,FRA,,999999,test@yahoo.com,,100
,,22, paris ,FRA,it,3000€,invalid-email,2023/01/05,100
,mohamed ,23,lyon,FRA,it,3000,invalid-email,,30
70.0,Amina,,Lille,FR,,3500,,,90
513.0, Fatima ,23,,,Marketing,??,contact@outlook.com,,30
,Mohamed,28,Lille,,it,-100,user@gmail.com,,60
287.0,Amina,29,,,SALES,??,,,90
146.0, mohamed  ,20, Lille ,France,IT,4000,test@yahoo.com,2023-01-05,
517.0, Youssef ,twenty,PARIS,FR,Marketing,2200,user@gmail.com,,fifty
518.0,mohamed ,28,Paris,FR,,2000,,,
,,23,,,SALES,2500,,,fifty
,Youssef,,,France,SALES,4000,invalid-email,,
, Ali ,20, lyon ,france,,2500,,,N/A
331.0,mohamed ,29,Lille,,Finance,999999,,05/01/2023,50
523.0,  ali  ,21,PARIS,france,,2000,invalid-email,2023-01-05,70
,Youssef,22,PARIS,,Marketing,1800,contact@outlook.com,2023/01/05,N/A
525.0, Ali ,22,Marseille,,IT,999999,,not_a_date,
154.0, mohamed  ,29, Lille ,FR,Sales,999999,,Jan 5 2023,90
527.0,Omar,21,Lille,france, SALES ,3000€,,2023/01/05,20
528.0,,23,,FR, it ,3500,contact@outlook.com,05/01/2023,fifty
,Nadia,28,,France,Sales,??,contact@outlook.com,2023/01/05,40
, Amina ,29,Lyon,France,it,4000,user@gmail.com,2023/01/05,50
,Youssef,20, Lille ,FR,,999999,,2023/01/05,80
22.0,,30, Lyon ,FR,,2000,user@gmail.com,05/01/2023,fifty
,Ali,30,paris,france,Finance,??,invalid-email,,20
,,,marseille,,Sales,-100,,05/01/2023,10
,Lina,20,paris,France,IT,2200,contact@outlook.com,not_a_date,20
536.0,,24,marseille,FRA,,??,invalid-email,2023/01/05,60
8.0, ali ,21,Lille,France, Sales ,999999,,not_a_date,10
538.0,Lina,28,paris,FR, Marketing ,4k,user@gmail.com,Jan 5 2023,fifty
474.0,Karim,26,,France,,2200,,05/01/2023,30
382.0,mohamed ,twenty,Lille,FR,HR,3000,,,N/A
331.0,Ali,28,Lille,france,Sales,1800,user@gmail.com,not_a_date,100
,Omar,21,lyon,france,it,2500,invalid-email,,90
543.0,Mohamed,23,,FR, Finance ,2000,test@yahoo.com,,fifty
544.0,,twenty,Lille,FRA,,2000,contact@outlook.com,,20
545.0,Fatima,,,FRA,it,3500,test@yahoo.com,,
546.0,Youssef,29,paris,france,it,,invalid-email,Jan 5 2023,100
337.0,SARA,29,PARIS,,it,999999,contact@outlook.com,2023/01/05,30
2.0,Fatima,twenty, Lyon ,,SALES,3000,contact@outlook.com,05/01/2023,
375.0,,27, LILLE ,FRA,it,999999,contact@outlook.com,2023/01/05,90
550.0, ali ,29, paris ,FR,HR,3000€,test@yahoo.com,Jan 5 2023,N/A
,Sara,, paris ,France,,??,user@gmail.com,,100
296.0,mohamed ,29, Lyon ,France,  ,3000,,not_a_date,80
553.0,Lina,26,Lyon,,Marketing,2200,invalid-email,not_a_date,90
46.0,Lina,28,Paris,,Finance,999999,,,30
,Mohamed,27, PARIS ,france,HR,-100,,2023/01/05,60
556.0,mohamed ,27,Lyon,France, Marketing ,3500,test@yahoo.com,2023-01-05,
,,twenty,Marseille,FRA,,,user@gmail.com,2023-01-05,
558.0,SARA,28,,FR,Marketing,4k,,not_a_date,30
,Karim,25,,, Sales ,3000€,contact@outlook.com,2023/01/05,40
264.0, Lina ,??,Marseille,FRA,,4k,user@gmail.com,not_a_date,30
561.0,Fatima,21, Lille ,,Marketing,2500,test@yahoo.com,05/01/2023,30
, SARA ,??,paris,,Finance,4000,contact@outlook.com,,20
,Nadia,27,Lyon,,HR,??,invalid-email,2023-01-05,40
564.0,Amina,29, PARIS ,france,  ,1800,,05/01/2023,10
85.0,  ,22,Lille,FRA,IT,-100,,,50
566.0,Fatima,27,,FRA,,2200,test@yahoo.com,,70
567.0,mohamed ,29,PARIS,,,3000,test@yahoo.com,,
175.0, Amina ,29,paris,france,SALES,4000,test@yahoo.com,2023-01-05,10
,,28,,FRA,HR,4k,user@gmail.com,05/01/2023,80
,Amina,20,Lille,,Sales,2000,invalid-email,,30
,Omar,??,Paris,,SALES,3000€,invalid-email,Jan 5 2023,10
,Karim,23,LILLE,FRA,it,4k,,,N/A
573.0,Karim,22,lyon,FRA,Finance,2000,contact@outlook.com,not_a_date,90
209.0,Fatima,20,Paris,,,2000,,2023-01-05,70
575.0, SARA ,twenty,Marseille,FRA,it,2000,test@yahoo.com,2023/01/05,
299.0,Youssef,??,Lille,FRA, it ,4k,contact@outlook.com,,70
577.0,Karim,28,Lille,FRA,HR,3500,,not_a_date,80
129.0,Amina,25,marseille,,HR,??,user@gmail.com,,40
,Mohamed,21,Lyon,,SALES,999999,contact@outlook.com,,90
, ali ,, Paris ,france,SALES,??,user@gmail.com,,20
581.0, Nadia ,29, marseille ,France,Sales,3000,test@yahoo.com,Jan 5 2023,20
582.0, SARA ,26, marseille ,,,3000,,not_a_date,10
583.0, ali ,27,LILLE,France,Finance,??,,Jan 5 2023,40
,Omar,28,Lyon,,HR,??,user@gmail.com,Jan 5 2023,40
585.0,Mohamed,21,lyon,FRA,it,??,invalid-email,2023/01/05,100
, Ali ,,paris,France,,3000,,,90
, Lina ,25,lyon,france,Finance,,invalid-email,not_a_date,10
588.0,Karim,28, paris ,, Sales ,3000€,contact@outlook.com,Jan 5 2023,20
,Youssef,28,  ,FR,,4000,,2023/01/05,fifty
124.0, mohamed  ,27,,FRA,IT,,user@gmail.com,Jan 5 2023,20
,mohamed ,23,,,Finance,999999,contact@outlook.com,2023/01/05,60
,Ali,, lyon ,france,Marketing,2000,invalid-email,,N/A
420.0,Sara,28, PARIS ,FRA,it,3500,test@yahoo.com,not_a_date,50
,  ali  ,23,LILLE,,Finance,2500,,05/01/2023,50
595.0, Fatima ,??,Lyon,, it ,2200,user@gmail.com,2023-01-05,20
,Nadia,29,Paris,,IT,,contact@outlook.com,not_a_date,60
,,24,LILLE,france,,3000,invalid-email,05/01/2023,fifty
598.0,Ali,28,marseille,FRA,,1800,,Jan 5 2023,70
, mohamed  ,22,LILLE,France,,,contact@outlook.com,,10
, Fatima ,26,,France,it,3500,,,50
,Youssef,23,lyon,FRA,it,3500,test@yahoo.com,2023/01/05,70
107.0,SARA,twenty, Marseille ,FR, SALES ,3000,invalid-email,05/01/2023,100
, ali ,23,paris,, Marketing ,999999,test@yahoo.com,not_a_date,70
438.0,Fatima,22, PARIS ,FRA,IT,2200,invalid-email,2023/01/05,30
,Omar,28,Marseille,FRA,Marketing,3000,,,100
24.0,Sara,,PARIS,France,Finance,3000,invalid-email,,
49.0,SARA,25,lyon,FR, it ,3000€,,,50
608.0,Karim,21,Marseille,,Finance,4k,,,
609.0,mohamed ,24, Marseille ,FR,,,,2023/01/05,20
,Youssef,27,,france, HR ,??,contact@outlook.com,2023/01/05,
,Karim,??,paris,France,HR,3500,test@yahoo.com,Jan 5 2023,60
334.0,SARA,24,,, SALES ,3000,invalid-email,,60
,Omar,27,marseille,france,HR,1800,test@yahoo.com,,40
338.0,SARA,,paris,france,HR,4000,user@gmail.com,2023-01-05,20
479.0,Omar,20,Paris,FRA,,999999,user@gmail.com,2023-01-05,50
616.0,Sara,30, marseille ,FR, Finance ,2500,,Jan 5 2023,80
617.0, Mohamed ,28, PARIS ,France,IT,??,contact@outlook.com,,60
442.0,Nadia,??,Lille,FR,,,test@yahoo.com,,90
,Amina,27,,,SALES,3000€,,,90
158.0, Nadia ,28,Lyon,France,,3000,contact@outlook.com,2023/01/05,50
79.0,Ali,20,Lille,france,it,3000,invalid-email,not_a_date,10
352.0,mohamed ,27,lyon,France,SALES,999999,contact@outlook.com,not_a_date,40
623.0,Omar,25,Lyon,FRA,  ,4000,invalid-email,05/01/2023,30
, ali ,26,marseille,france,Marketing,2000,invalid-email,,40
,mohamed ,,,FR,Marketing,??,,not_a_date,fifty
137.0,Fatima,??,paris,france,HR,3000,user@gmail.com,,80
316.0,Youssef,,,FRA,Finance,3500,user@gmail.com,05/01/2023,10
,Ali,22,paris,FR,Marketing,2200,,2023/01/05,N/A
629.0,Sara,22,Paris,FRA,Finance,3500,invalid-email,Jan 5 2023,fifty
409.0, Lina ,27,Paris,FR,Sales,999999,test@yahoo.com,2023-01-05,50
397.0,Sara,28,LILLE,france,Finance,3000,invalid-email,,10
, Fatima ,26,LILLE,france,IT,2500,invalid-email,,fifty
, ali ,23,LILLE,FRA,Marketing,3500,test@yahoo.com,,N/A
,,28,Lille,France,Marketing,,,Jan 5 2023,40
635.0,,30,Lyon,France,Finance,??,invalid-email,Jan 5 2023,10
85.0,Amina,21,marseille,france, IT ,1800,,,N/A
,Amina,22, Marseille ,France,Finance,2200,invalid-email,2023-01-05,
316.0,  ,twenty,,France,IT,3500,,05/01/2023,N/A
639.0,Mohamed,27,Lyon,FR,,999999,,,60
412.0,SARA,23,Paris,,SALES,3500,,05/01/2023,50
641.0,Nadia,, LILLE ,,Marketing,3000€,,2023/01/05,40
642.0,Omar,25,Marseille,,,3000,,,90
643.0,Omar,22, LILLE ,FR,Marketing,3000€,contact@outlook.com,2023/01/05,10
,Omar,26,PARIS,France,it,999999,,05/01/2023,60
645.0, ali ,28,marseille,france,,??,invalid-email,,90
,Youssef,25,marseille,,it,2000,user@gmail.com,not_a_date,
647.0,,22, PARIS ,France, Finance ,2000,invalid-email,05/01/2023,20
,  ali  ,??,marseille,,,3000€,,,100
649.0,Lina,23,  ,,Sales,1800,test@yahoo.com,,80
650.0,Nadia,twenty,,France, it ,3000€,,2023/01/05,60
,Ali,??,,FR,,1800,,2023-01-05,50
652.0,Omar,21,paris,, Finance ,3000€,invalid-email,05/01/2023,40
, Fatima ,29,,france,,-100,,2023/01/05,N/A
,Amina,25,,FRA,SALES,2000,test@yahoo.com,,30
281.0, Omar ,25,,france,  ,4k,invalid-email,Jan 5 2023,60
281.0,,25,marseille,,SALES,-100,contact@outlook.com,not_a_date,40
,Fatima,26,Lille,,Marketing,3500,invalid-email,2023/01/05,70
,Ali,24,,France,  ,2200,contact@outlook.com,2023-01-05,50
659.0,,25,Paris,,Marketing,3000€,,not_a_date,100
,Mohamed,21, Paris ,FRA,it,2200,test@yahoo.com,Jan 5 2023,60
,Fatima,23,lyon,FR,Sales,4k,invalid-email,not_a_date,40
662.0,SARA,25,LILLE,france,,-100,,not_a_date,20
,Youssef,20,,FRA,Sales,999999,user@gmail.com,,60
178.0, Karim ,??,paris,france,IT,??,,2023/01/05,10
,Ali,25,Lille,, HR ,3500,,,40
666.0, ali ,,marseille,FRA,,2000,test@yahoo.com,2023/01/05,50
402.0,Mohamed,22,Marseille,France,,4k,,2023-01-05,90
204.0,Sara,26, Lille ,FRA,HR,999999,test@yahoo.com,2023/01/05,90
101.0,Karim,30,,france,,4k,,not_a_date,40
670.0,Youssef,twenty,marseille,FR,Sales,2000,,2023/01/05,70
187.0, Fatima ,25,Marseille,,IT,999999,contact@outlook.com,05/01/2023,60
315.0,Amina,22,LILLE,France,Finance,2500,,Jan 5 2023,30
,,21,paris,,IT,2500,,05/01/2023,50
7.0,SARA,twenty, paris ,FR,,,user@gmail.com,Jan 5 2023,40
,Fatima,23,Lille,,Marketing,3000€,invalid-email,not_a_date,N/A
,SARA,30,Paris,FRA,,1800,contact@outlook.com,05/01/2023,10
677.0,mohamed ,,,FR,IT,,,2023-01-05,20
,Youssef,30,,FR, Sales ,1800,contact@outlook.com,,
679.0,Karim,28,paris,FR,,4k,,2023-01-05,30
, Nadia ,28,Paris,France,Finance,3000€,contact@outlook.com,Jan 5 2023,80
,Mohamed,20, Marseille ,, it ,3500,,Jan 5 2023,40
, Youssef ,twenty,Paris,,Marketing,4000,user@gmail.com,not_a_date,50
683.0, Lina ,26,,france,Sales,-100,invalid-email,not_a_date,
,  ali  ,23,marseille,france,HR,4000,contact@outlook.com,not_a_date,60
,Mohamed,23,,france,,??,test@yahoo.com,,30
,SARA,28, PARIS ,FRA,HR,??,,05/01/2023,60
, Omar ,,paris,france, it ,2200,,2023-01-05,fifty
163.0,Karim,24,LILLE,,Marketing,2200,test@yahoo.com,2023-01-05,30
689.0, mohamed  ,29,,FR,Finance,4k,test@yahoo.com,05/01/2023,
13.0, Sara ,,LILLE,france,  ,4k,invalid-email,,
691.0,,26, LILLE ,FRA,HR,2200,test@yahoo.com,05/01/2023,10
692.0,,24,marseille,france,Finance,999999,test@yahoo.com,2023-01-05,30
474.0,,29, LILLE ,,it,,test@yahoo.com,2023/01/05,70
694.0, Amina ,,marseille,,it,4000,,,100
,Omar,30, Paris ,, Sales ,,invalid-email,,10
696.0,Omar,28,marseille,, IT ,3000€,invalid-email,not_a_date,fifty
697.0,Fatima,24,LILLE,FRA,Marketing,999999,contact@outlook.com,2023/01/05,30
216.0,Amina,20,Lille,france,,??,invalid-email,2023-01-05,N/A
699.0,Mohamed,twenty,,,,2200,invalid-email,2023/01/05,60
700.0,Mohamed,27,,,Finance,,user@gmail.com,Jan 5 2023,60
,,,PARIS,,Sales,2000,user@gmail.com,,80
324.0,Sara,28,marseille,,,4k,test@yahoo.com,2023/01/05,90
703.0, mohamed  ,22,Marseille,,HR,2200,test@yahoo.com,05/01/2023,fifty
704.0,Karim,24,lyon,,,3000,,05/01/2023,20
705.0,Fatima,20,,FR,IT,,invalid-email,,80
706.0,Amina,27,Lyon,france,,,invalid-email,2023/01/05,20
,Ali,23,Lille,FR,,2500,user@gmail.com,05/01/2023,30
,Lina,20,PARIS,France,Marketing,3500,user@gmail.com,2023-01-05,20
709.0,Mohamed,30, lyon ,,,2200,invalid-email,,100
710.0,Sara,twenty,lyon,FR,it,4000,user@gmail.com,,70
, Sara ,24, LILLE ,france,Sales,-100,contact@outlook.com,Jan 5 2023,90
,Fatima,,Lyon,,IT,2000,,,
713.0,Nadia,,,,Marketing,4000,,,60
,Amina,29, Marseille ,france,,3000€,,,80
715.0,,29,Lyon,,Marketing,2500,user@gmail.com,2023-01-05,10
,mohamed ,21,Lyon,,SALES,4000,user@gmail.com,Jan 5 2023,60
,Fatima,20,,france,Marketing,3000,user@gmail.com,Jan 5 2023,50
, Lina ,twenty,Paris,France,it,3500,invalid-email,,100
719.0,,22, Lyon ,FR, it ,??,invalid-email,2023/01/05,fifty
,Mohamed,27,PARIS,,,3000€,contact@outlook.com,2023/01/05,fifty
416.0,,, Paris ,,Marketing,4k,,,60
,Ali,23,,,it,999999,contact@outlook.com,2023-01-05,30
723.0,Lina,26,,,HR,4k,,2023/01/05,30
724.0,,twenty,lyon,,it,-100,user@gmail.com,Jan 5 2023,70
44.0,,23,Marseille,FRA, Marketing ,2500,,Jan 5 2023,30
57.0,mohamed ,20,Lyon,France,,3000€,user@gmail.com,,80
,Mohamed,23,Marseille,FRA,,3000,contact@outlook.com,05/01/2023,fifty
728.0,,28,,france,Finance,-100,user@gmail.com,2023/01/05,70
,Sara,20,lyon,France, Sales ,3500,invalid-email,2023-01-05,20
, SARA ,24,Paris,,Marketing,??,test@yahoo.com,Jan 5 2023,40
98.0,Youssef,28,Marseille,FRA,Sales,3000,test@yahoo.com,05/01/2023,50
732.0,Amina,28,Lille,France,Finance,3000€,contact@outlook.com,not_a_date,60
733.0, SARA ,twenty,lyon,,Finance,2200,user@gmail.com,Jan 5 2023,100
456.0,Omar,27,Paris,france,IT,,,2023-01-05,20
735.0,Sara,26,marseille,france,,4k,contact@outlook.com,Jan 5 2023,60
736.0, SARA ,twenty,,,Sales,999999,invalid-email,not_a_date,30
,Nadia,21,LILLE,FR,,,test@yahoo.com,05/01/2023,30
,Youssef,25, marseille ,france,it,999999,contact@outlook.com,2023/01/05,80
739.0,Nadia,21,Marseille,FRA,,2200,contact@outlook.com,,60
,Mohamed,28, paris ,FRA, Sales ,3500,,,20
405.0,Omar,27,marseille,,SALES,2500,,05/01/2023,90
81.0,Karim,21,Marseille,france, SALES ,999999,invalid-email,not_a_date,fifty
,SARA,23,PARIS,, Sales ,-100,,not_a_date,80
,Amina,27, Marseille ,,Sales,,test@yahoo.com,Jan 5 2023,70
,Sara,30,  ,FRA,it,,,,10
746.0,,22,  ,,IT,999999,test@yahoo.com,,30
,Youssef,26,,,,2500,test@yahoo.com,,60
, mohamed  ,30, lyon ,FRA,it,2000,,2023-01-05,100
261.0,,22,lyon,France,it,3000€,user@gmail.com,2023-01-05,N/A
286.0,Sara,??,lyon,France,Finance,4000,,not_a_date,70
320.0,SARA,26,marseille,FRA, SALES ,3000€,test@yahoo.com,,30
752.0, Fatima ,28,marseille,FR,SALES,2200,contact@outlook.com,,
753.0,Ali,21,,France,HR,-100,invalid-email,,70
754.0,Sara,22,,FRA,,999999,,not_a_date,70
755.0,Nadia,28,marseille,,,4000,contact@outlook.com,05/01/2023,30
,Ali,29,LILLE,,Finance,-100,,Jan 5 2023,70
,Amina,25,Paris,France,,-100,contact@outlook.com,2023-01-05,100
, Sara ,22,Lille,FR,,3000€,user@gmail.com,not_a_date,100
759.0,Nadia,30,,, Sales ,??,,not_a_date,fifty
296.0,Amina,20, Marseille ,,IT,,invalid-email,not_a_date,80
,Lina,26,Marseille,FR,Marketing,2200,user@gmail.com,,100
383.0,SARA,twenty,,FR,IT,??,invalid-email,not_a_date,30
763.0, ali ,24,,France,Marketing,,user@gmail.com,05/01/2023,90
39.0,Youssef,22,,FR, Marketing ,3000,user@gmail.com,,20
765.0,,29,PARIS,,,3500,test@yahoo.com,Jan 5 2023,fifty
766.0,Nadia,22,Lille,France,it,2000,test@yahoo.com,not_a_date,30
428.0, mohamed  ,26,marseille,france,,-100,,05/01/2023,40
,,25,Paris,, Marketing ,999999,user@gmail.com,2023-01-05,30
237.0,Nadia,24, LILLE ,,,2500,invalid-email,,N/A
199.0,Youssef,22, Lille ,FRA, IT ,3000,invalid-email,2023/01/05,
, ali ,20,paris,,it,4000,,,50
171.0,Youssef,twenty, paris ,FR,SALES,,,,40
,Amina,twenty,Lyon,,it,??,,05/01/2023,60
774.0, ali ,20, paris ,France,SALES,2000,,2023-01-05,
228.0,Fatima,,lyon,FR,Finance,1800,user@gmail.com,not_a_date,20
,  ali  ,??,Lyon,, Sales ,-100,user@gmail.com,2023-01-05,100
66.0, ali ,twenty,,,HR,2000,,05/01/2023,50
150.0, ali ,21,,FRA,Marketing,999999,invalid-email,,
394.0,Youssef,22, paris ,FR,IT,4000,invalid-email,Jan 5 2023,10
132.0, Mohamed ,27, paris ,FRA,Finance,4k,invalid-email,05/01/2023,
781.0,Mohamed,28, marseille ,france,Sales,,,Jan 5 2023,20
782.0, Sara ,29,lyon,FRA, IT ,,test@yahoo.com,,
783.0,  ali  ,26,lyon,france,it,4000,,2023-01-05,90
362.0,Nadia,26,marseille,,Sales,3000€,test@yahoo.com,2023-01-05,70
,,twenty, LILLE ,France,,3500,contact@outlook.com,,50
786.0, ali ,30,paris,FR,,3500,user@gmail.com,,80
389.0, ali ,23,PARIS,,IT,4000,,05/01/2023,50
356.0,  ,21,,,it,,user@gmail.com,,80
789.0,Mohamed,20,Lyon,France,Finance,,invalid-email,2023-01-05,fifty
, Youssef ,27,Lille,FRA,IT,1800,contact@outlook.com,2023-01-05,60
,Ali,26, paris ,france,,,,,90
, Amina ,23,paris,France,HR,,,2023-01-05,80
,Ali,23,,france,IT,2200,,2023-01-05,50
794.0,Nadia,29,PARIS,,Sales,2000,user@gmail.com,2023/01/05,100
, Fatima ,21,Lyon,FRA,it,999999,,,70
796.0, ali ,29,Lille,france,it,999999,test@yahoo.com,,10
797.0,Lina,21,paris,FR,HR,999999,invalid-email,05/01/2023,N/A
,Mohamed,27, Lyon ,, IT ,2200,user@gmail.com,,
313.0,mohamed ,22,Paris,FRA,Sales,1800,user@gmail.com,05/01/2023,20
,Amina,24,marseille,,,-100,test@yahoo.com,05/01/2023,30
327.0, Omar ,27, marseille ,france, HR ,4k,,2023-01-05,100
,Nadia,29,paris,,Marketing,3500,invalid-email,2023-01-05,90
803.0,Sara,28,paris,,it,999999,,not_a_date,40
, ali ,23, lyon ,France,Finance,2000,test@yahoo.com,,80
805.0,Mohamed,30,Paris,France,it,3000,test@yahoo.com,2023/01/05,50
