id,name,age,city,country,department,salary,email,join_date,score
448.0,Fatima,28.0,,,Finance,-100.0,invalid-email,,50.0
375.0,Nadia,26.0,paris,france,,2500.0,,2023-01-05,90.0
376.0,Lina,25.0,PARIS,FRA, SALES ,3500.0,,,30.0
390.0, mohamed  ,21.0,Paris,, Sales ,1800.0,contact@outlook.com,,10.0
378.0,mohamed ,26.0,Lille,FR,  ,999999.0,invalid-email,,50.0
379.0,  ali  ,28.0,Lille,,HR,3000.0,user@gmail.com,,20.0
380.0,mohamed ,22.0, Lille ,FR,SALES,2500.0,,,50.0
,Sara,24.0,marseille,,Finance,1800.0,test@yahoo.com,2023-01-05,70.0
59.0, Amina ,29.0,Paris,FR,HR,2000.0,user@gmail.com,,30.0
383.0,Mohamed,27.0,Marseille,,,999999.0,,,30.0
384.0,SARA,25.0,lyon,, Sales ,999999.0,user@gmail.com,,50.0
219.0,Omar,21.0,lyon,,Sales,2500.0,invalid-email,,60.0
28.0,,29.0, PARIS ,FR,HR,3000.0,user@gmail.com,,50.0
387.0,Fatima,25.0,Lille,France,IT,1800.0,test@yahoo.com,2023-01-05,80.0
186.0,  ,22.0, PARIS ,France,,999999.0,,,50.0
389.0,Lina,23.0,marseille,,it,3000.0,user@gmail.com,,60.0
,  ali  ,20.0, PARIS ,france,,1800.0,invalid-email,2023-01-05,80.0
443.0,mohamed ,25.0,lyon,FR,Sales,3000.0,invalid-email,2023-01-05,60.0
102.0,Amina,25.0, lyon ,,Finance,2500.0,contact@outlook.com,,80.0
393.0,SARA,28.0,Lyon,france, IT ,4000.0,user@gmail.com,,90.0
,,25.0, Paris ,FR,IT,999999.0,,,50.0
372.0,Sara,23.0,Lille,france,SALES,2500.0,user@gmail.com,,50.0
396.0, Ali ,23.0,Lille,FRA,it,2500.0,,2023-01-05,100.0
,Mohamed,30.0, marseille ,France,IT,4000.0,,,40.0
149.0,,25.0,marseille,,it,3500.0,invalid-email,,40.0
399.0,Mohamed,25.0,,France, HR ,2000.0,test@yahoo.com,,80.0
160.0,Sara,28.0,Marseille,france,,3000.0,invalid-email,,20.0
401.0,mohamed ,30.0,lyon,,IT,2500.0,contact@outlook.com,,20.0
402.0,Lina,26.0,Lille,France,Marketing,3000.0,test@yahoo.com,2023-01-05,70.0
437.0, Omar ,25.0,Lille,france,Sales,2500.0,user@gmail.com,,50.0
404.0,Ali,20.0,Lyon,france,Finance,4000.0,contact@outlook.com,,50.0
,Sara,29.0,,FR, Sales ,1800.0,user@gmail.com,,50.0
406.0,Sara,25.0,Marseille,France,IT,2500.0,user@gmail.com,,100.0
, Karim ,27.0, Paris ,FRA,SALES,2200.0,contact@outlook.com,,30.0
140.0,Nadia,22.0,Paris,,Finance,2500.0,contact@outlook.com,,70.0
, Nadia ,20.0,paris,FR,SALES,2200.0,invalid-email,,50.0
,Fatima,30.0,Lille,France, SALES ,999999.0,,,80.0
278.0,Lina,29.0,Lille,FR,SALES,3000.0,test@yahoo.com,2023-01-05,60.0
412.0,Ali,25.0,lyon,France,,3000.0,contact@outlook.com,,100.0
413.0,Sara,23.0,,france,Marketing,3000.0,,2023-01-05,50.0
414.0,Amina,25.0,marseille,FR,HR,2200.0,test@yahoo.com,,60.0
,SARA,25.0,,France,it,2500.0,,,100.0
416.0,,25.0,LILLE,, Marketing ,2200.0,invalid-email,2023-01-05,20.0
417.0,Amina,23.0, Paris ,,,1800.0,contact@outlook.com,,40.0
418.0,Lina,25.0,PARIS,FR,IT,1800.0,test@yahoo.com,,50.0
419.0,mohamed ,21.0, Lille ,FR, Sales ,3500.0,,,70.0
420.0, Lina ,24.0,Marseille,france,HR,-100.0,invalid-email,,50.0
491.0, ali ,25.0,PARIS,,,-100.0,,,60.0
,Amina,25.0,PARIS,FRA,Marketing,-100.0,,,30.0
,Ali,25.0,  ,FRA,IT,2200.0,,,50.0
,Fatima,30.0,,France,,2200.0,contact@outlook.com,,20.0
121.0,Lina,22.0,,France,it,2500.0,user@gmail.com,,40.0
, Sara ,25.0,lyon,France,IT,1800.0,invalid-email,,50.0
427.0,,26.0,LILLE,FRA,it,3000.0,invalid-email,2023-01-05,80.0
, ali ,25.0,,france,HR,2500.0,user@gmail.com,,10.0
429.0,Lina,24.0,paris,France,it,2200.0,invalid-email,,50.0
,,21.0,Marseille,,,-100.0,user@gmail.com,,50.0
,,26.0,PARIS,France, Sales ,3500.0,test@yahoo.com,,70.0
,SARA,25.0,Lille,FR,Marketing,3000.0,test@yahoo.com,2023-01-05,10.0
,Omar,25.0, LILLE ,france, IT ,3500.0,user@gmail.com,,20.0
,  ali  ,29.0,LILLE,france,Sales,1800.0,test@yahoo.com,,50.0
435.0, Nadia ,25.0,paris,FR,SALES,2500.0,invalid-email,,50.0
,Omar,26.0,PARIS,FR, SALES ,3500.0,test@yahoo.com,,10.0
134.0,Nadia,24.0,Lyon,FR,IT,2200.0,,,20.0
,Lina,25.0, Lille ,FRA,Finance,3000.0,user@gmail.com,,70.0
,Karim,28.0,,FRA,Finance,2500.0,contact@outlook.com,2023-01-05,70.0
,Ali,28.0,,,HR,2000.0,invalid-email,,30.0
441.0,mohamed ,23.0,PARIS,France, SALES ,2000.0,,,40.0
, Mohamed ,25.0,,FR,it,-100.0,user@gmail.com,2023-01-05,70.0
284.0,Omar,25.0, lyon ,,,1800.0,,,100.0
267.0,Sara,26.0, PARIS ,france,Sales,2000.0,,,20.0
402.0,,28.0,Marseille,FRA,Marketing,4000.0,,,100.0
311.0,Ali,22.0,lyon,FRA,HR,2500.0,,,50.0
447.0,Karim,25.0,Lyon,France,,3000.0,contact@outlook.com,2023-01-05,60.0
418.0, Youssef ,24.0, LILLE ,,Sales,2500.0,test@yahoo.com,,50.0
226.0,Youssef,25.0, marseille ,,Sales,2500.0,invalid-email,,70.0
379.0,mohamed ,28.0,Marseille,France,,999999.0,test@yahoo.com,2023-01-05,50.0
,Karim,22.0,Lille,,IT,2200.0,test@yahoo.com,,40.0
452.0,Fatima,20.0,LILLE,France,it,-100.0,test@yahoo.com,,60.0
421.0,Omar,26.0,,France,IT,2500.0,contact@outlook.com,,100.0
454.0,,27.0,,,it,3500.0,test@yahoo.com,,50.0
,Sara,24.0,Paris,FRA, IT ,2200.0,,,40.0
456.0, ali ,23.0,,france, Marketing ,2500.0,invalid-email,,10.0
,Ali,27.0,PARIS,,HR,2500.0,user@gmail.com,,50.0
311.0,SARA,25.0,,FR,SALES,4000.0,contact@outlook.com,,50.0
111.0, Youssef ,30.0,Lille,, SALES ,2500.0,user@gmail.com,2023-01-05,90.0
339.0,Omar,30.0,,, Marketing ,3000.0,,2023-01-05,80.0
32.0,Youssef,30.0,Marseille,FR,Marketing,2500.0,,,50.0
462.0,Omar,25.0,Lyon,France, SALES ,2500.0,contact@outlook.com,,30.0
463.0,  ali  ,27.0,lyon,FR,SALES,4000.0,invalid-email,,10.0
,Amina,25.0, Lyon ,FR, Finance ,2500.0,,,50.0
,Lina,28.0,lyon,france,,2200.0,contact@outlook.com,2023-01-05,80.0
,Youssef,25.0, Lille ,france,it,2500.0,user@gmail.com,,60.0
,,24.0,marseille,FR,it,3000.0,,,80.0
468.0,Nadia,20.0,,,Sales,2500.0,test@yahoo.com,,20.0
,Karim,28.0,lyon,FRA,IT,2200.0,test@yahoo.com,,60.0
,,27.0,PARIS,FR,HR,999999.0,user@gmail.com,,60.0
471.0,Lina,30.0,Paris,France,,3000.0,test@yahoo.com,,50.0
,mohamed ,22.0, LILLE ,France, HR ,2500.0,invalid-email,,70.0
206.0, Nadia ,26.0,Paris,France,  ,2500.0,,,10.0
456.0,mohamed ,25.0,Lille,france, IT ,2500.0,user@gmail.com,,50.0
475.0,SARA,25.0, lyon ,france, Sales ,4000.0,,,50.0
476.0,,20.0,lyon,FR,,-100.0,,,90.0
172.0,,30.0, PARIS ,FR,,3500.0,test@yahoo.com,,50.0
478.0, Fatima ,23.0,PARIS,france,IT,2500.0,,,20.0
, ali ,25.0,Paris,FRA,Marketing,999999.0,,,10.0
480.0, ali ,21.0,,France,IT,-100.0,user@gmail.com,,80.0
481.0,Omar,24.0,LILLE,,HR,2500.0,,,50.0
4.0,Karim,30.0, paris ,,,3000.0,,,50.0
70.0,,21.0, Lille ,,Sales,3000.0,user@gmail.com,,20.0
484.0, Amina ,23.0,lyon,,Finance,3500.0,,,50.0
485.0,Omar,27.0,Lyon,,,3500.0,test@yahoo.com,2023-01-05,10.0
486.0,,21.0,,,,2200.0,user@gmail.com,,90.0
, SARA ,21.0, lyon ,,Finance,2500.0,contact@outlook.com,,80.0
488.0,,22.0,Paris,FR,it,999999.0,,,70.0
489.0,Sara,25.0,Paris,France,HR,2500.0,,,60.0
183.0,Amina,24.0,paris,FR,it,2200.0,user@gmail.com,,70.0
492.0,Youssef,25.0,marseille,,,999999.0,invalid-email,,50.0
492.0, Mohamed ,25.0,Paris,france,Sales,4000.0,,,50.0
,Nadia,22.0,,FRA,it,2500.0,user@gmail.com,,50.0
,,22.0,LILLE,FRA, Sales ,4000.0,invalid-email,2023-01-05,20.0
,Lina,20.0,,,Finance,2500.0,contact@outlook.com,,90.0
, Amina ,21.0,marseille,,Finance,2500.0,contact@outlook.com,,50.0
328.0,Mohamed,25.0, Lille ,,IT,1800.0,,,90.0
434.0,,27.0, PARIS ,France,,3500.0,test@yahoo.com,,50.0
,Fatima,28.0,,FRA,SALES,2500.0,user@gmail.com,,80.0
,Nadia,21.0,LILLE,FRA,it,2000.0,invalid-email,,50.0
501.0,Karim,26.0,Paris,,,1800.0,user@gmail.com,,100.0
, ali ,24.0, Lille ,, Finance ,2500.0,,,60.0
503.0,,23.0,LILLE,FR,,999999.0,,,80.0
,Lina,25.0,LILLE,France,Sales,999999.0,,,10.0
174.0,,30.0,lyon,,  ,3500.0,,2023-01-05,10.0
506.0,Nadia,22.0,marseille,France, Marketing ,2500.0,test@yahoo.com,,20.0
476.0,Fatima,27.0,Lyon,, it ,2000.0,invalid-email,2023-01-05,50.0
,Amina,21.0,LILLE,FRA,  ,2200.0,invalid-email,2023-01-05,90.0
509.0,Omar,26.0,,FRA,,999999.0,test@yahoo.com,,100.0
,,22.0, paris ,FRA,it,3000.0,invalid-email,,100.0
,mohamed ,23.0,lyon,FRA,it,3000.0,invalid-email,,30.0
70.0,Amina,25.0,Lille,FR,,3500.0,,,90.0
513.0, Fatima ,23.0,,,Marketing,2500.0,contact@outlook.com,,30.0
,Mohamed,28.0,Lille,,it,-100.0,user@gmail.com,,60.0
287.0,Amina,29.0,,,SALES,2500.0,,,90.0
146.0, mohamed  ,20.0, Lille ,France,IT,4000.0,test@yahoo.com,2023-01-05,50.0
517.0, Youssef ,25.0,PARIS,FR,Marketing,2200.0,user@gmail.com,,50.0
518.0,mohamed ,28.0,Paris,FR,,2000.0,,,50.0
,,23.0,,,SALES,2500.0,,,50.0
,Youssef,25.0,,France,SALES,4000.0,invalid-email,,50.0
, Ali ,20.0, lyon ,france,,2500.0,,,50.0
331.0,mohamed ,29.0,Lille,,Finance,999999.0,,,50.0
523.0,  ali  ,21.0,PARIS,france,,2000.0,invalid-email,2023-01-05,70.0
,Youssef,22.0,PARIS,,Marketing,1800.0,contact@outlook.com,,50.0
525.0, Ali ,22.0,Marseille,,IT,999999.0,,,50.0
154.0, mohamed  ,29.0, Lille ,FR,Sales,999999.0,,,90.0
527.0,Omar,21.0,Lille,france, SALES ,3000.0,,,20.0
528.0,,23.0,,FR, it ,3500.0,contact@outlook.com,,50.0
,Nadia,28.0,,France,Sales,2500.0,contact@outlook.com,,40.0
, Amina ,29.0,Lyon,France,it,4000.0,user@gmail.com,,50.0
,Youssef,20.0, Lille ,FR,,999999.0,,,80.0
22.0,,30.0, Lyon ,FR,,2000.0,user@gmail.com,,50.0
,Ali,30.0,paris,france,Finance,2500.0,invalid-email,,20.0
,,25.0,marseille,,Sales,-100.0,,,10.0
,Lina,20.0,paris,France,IT,2200.0,contact@outlook.com,,20.0
536.0,,24.0,marseille,FRA,,2500.0,invalid-email,,60.0
8.0, ali ,21.0,Lille,France, Sales ,999999.0,,,10.0
538.0,Lina,28.0,paris,FR, Marketing ,2500.0,user@gmail.com,,50.0
474.0,Karim,26.0,,France,,2200.0,,,30.0
382.0,mohamed ,25.0,Lille,FR,HR,3000.0,,,50.0
331.0,Ali,28.0,Lille,france,Sales,1800.0,user@gmail.com,,100.0
,Omar,21.0,lyon,france,it,2500.0,invalid-email,,90.0
543.0,Mohamed,23.0,,FR, Finance ,2000.0,test@yahoo.com,,50.0
544.0,,25.0,Lille,FRA,,2000.0,contact@outlook.com,,20.0
545.0,Fatima,25.0,,FRA,it,3500.0,test@yahoo.com,,50.0
546.0,Youssef,29.0,paris,france,it,2500.0,invalid-email,,100.0
337.0,SARA,29.0,PARIS,,it,999999.0,contact@outlook.com,,30.0
2.0,Fatima,25.0, Lyon ,,SALES,3000.0,contact@outlook.com,,50.0
375.0,,27.0, LILLE ,FRA,it,999999.0,contact@outlook.com,,90.0
550.0, ali ,29.0, paris ,FR,HR,3000.0,test@yahoo.com,,50.0
,Sara,25.0, paris ,France,,2500.0,user@gmail.com,,100.0
296.0,mohamed ,29.0, Lyon ,France,  ,3000.0,,,80.0
553.0,Lina,26.0,Lyon,,Marketing,2200.0,invalid-email,,90.0
46.0,Lina,28.0,Paris,,Finance,999999.0,,,30.0
,Mohamed,27.0, PARIS ,france,HR,-100.0,,,60.0
556.0,mohamed ,27.0,Lyon,France, Marketing ,3500.0,test@yahoo.com,2023-01-05,50.0
,,25.0,Marseille,FRA,,2500.0,user@gmail.com,2023-01-05,50.0
558.0,SARA,28.0,,FR,Marketing,2500.0,,,30.0
,Karim,25.0,,, Sales ,3000.0,contact@outlook.com,,40.0
264.0, Lina ,25.0,Marseille,FRA,,2500.0,user@gmail.com,,30.0
561.0,Fatima,21.0, Lille ,,Marketing,2500.0,test@yahoo.com,,30.0
, SARA ,25.0,paris,,Finance,4000.0,contact@outlook.com,,20.0
,Nadia,27.0,Lyon,,HR,2500.0,invalid-email,2023-01-05,40.0
564.0,Amina,29.0, PARIS ,france,  ,1800.0,,,10.0
85.0,  ,22.0,Lille,FRA,IT,-100.0,,,50.0
566.0,Fatima,27.0,,FRA,,2200.0,test@yahoo.com,,70.0
567.0,mohamed ,29.0,PARIS,,,3000.0,test@yahoo.com,,50.0
175.0, Amina ,29.0,paris,france,SALES,4000.0,test@yahoo.com,2023-01-05,10.0
,,28.0,,FRA,HR,2500.0,user@gmail.com,,80.0
,Amina,20.0,Lille,,Sales,2000.0,invalid-email,,30.0
,Omar,25.0,Paris,,SALES,3000.0,invalid-email,,10.0
,Karim,23.0,LILLE,FRA,it,2500.0,,,50.0
573.0,Karim,22.0,lyon,FRA,Finance,2000.0,contact@outlook.com,,90.0
209.0,Fatima,20.0,Paris,,,2000.0,,2023-01-05,70.0
575.0, SARA ,25.0,Marseille,FRA,it,2000.0,test@yahoo.com,,50.0
299.0,Youssef,25.0,Lille,FRA, it ,2500.0,contact@outlook.com,,70.0
577.0,Karim,28.0,Lille,FRA,HR,3500.0,,,80.0
129.0,Amina,25.0,marseille,,HR,2500.0,user@gmail.com,,40.0
,Mohamed,21.0,Lyon,,SALES,999999.0,contact@outlook.com,,90.0
, ali ,25.0, Paris ,france,SALES,2500.0,user@gmail.com,,20.0
581.0, Nadia ,29.0, marseille ,France,Sales,3000.0,test@yahoo.com,,20.0
582.0, SARA ,26.0, marseille ,,,3000.0,,,10.0
583.0, ali ,27.0,LILLE,France,Finance,2500.0,,,40.0
,Omar,28.0,Lyon,,HR,2500.0,user@gmail.com,,40.0
585.0,Mohamed,21.0,lyon,FRA,it,2500.0,invalid-email,,100.0
, Ali ,25.0,paris,France,,3000.0,,,90.0
, Lina ,25.0,lyon,france,Finance,2500.0,invalid-email,,10.0
588.0,Karim,28.0, paris ,, Sales ,3000.0,contact@outlook.com,,20.0
,Youssef,28.0,  ,FR,,4000.0,,,50.0
124.0, mohamed  ,27.0,,FRA,IT,2500.0,user@gmail.com,,20.0
,mohamed ,23.0,,,Finance,999999.0,contact@outlook.com,,60.0
,Ali,25.0, lyon ,france,Marketing,2000.0,invalid-email,,50.0
420.0,Sara,28.0, PARIS ,FRA,it,3500.0,test@yahoo.com,,50.0
,  ali  ,23.0,LILLE,,Finance,2500.0,,,50.0
595.0, Fatima ,25.0,Lyon,, it ,2200.0,user@gmail.com,2023-01-05,20.0
,Nadia,29.0,Paris,,IT,2500.0,contact@outlook.com,,60.0
,,24.0,LILLE,france,,3000.0,invalid-email,,50.0
598.0,Ali,28.0,marseille,FRA,,1800.0,,,70.0
, mohamed  ,22.0,LILLE,France,,2500.0,contact@outlook.com,,10.0
, Fatima ,26.0,,France,it,3500.0,,,50.0
,Youssef,23.0,lyon,FRA,it,3500.0,test@yahoo.com,,70.0
107.0,SARA,25.0, Marseille ,FR, SALES ,3000.0,invalid-email,,100.0
, ali ,23.0,paris,, Marketing ,999999.0,test@yahoo.com,,70.0
438.0,Fatima,22.0, PARIS ,FRA,IT,2200.0,invalid-email,,30.0
,Omar,28.0,Marseille,FRA,Marketing,3000.0,,,100.0
24.0,Sara,25.0,PARIS,France,Finance,3000.0,invalid-email,,50.0
49.0,SARA,25.0,lyon,FR, it ,3000.0,,,50.0
608.0,Karim,21.0,Marseille,,Finance,2500.0,,,50.0
609.0,mohamed ,24.0, Marseille ,FR,,2500.0,,,20.0
,Youssef,27.0,,france, HR ,2500.0,contact@outlook.com,,50.0
,Karim,25.0,paris,France,HR,3500.0,test@yahoo.com,,60.0
334.0,SARA,24.0,,, SALES ,3000.0,invalid-email,,60.0
,Omar,27.0,marseille,france,HR,1800.0,test@yahoo.com,,40.0
338.0,SARA,25.0,paris,france,HR,4000.0,user@gmail.com,2023-01-05,20.0
479.0,Omar,20.0,Paris,FRA,,999999.0,user@gmail.com,2023-01-05,50.0
616.0,Sara,30.0, marseille ,FR, Finance ,2500.0,,,80.0
617.0, Mohamed ,28.0, PARIS ,France,IT,2500.0,contact@outlook.com,,60.0
442.0,Nadia,25.0,Lille,FR,,2500.0,test@yahoo.com,,90.0
,Amina,27.0,,,SALES,3000.0,,,90.0
158.0, Nadia ,28.0,Lyon,France,,3000.0,contact@outlook.com,,50.0
79.0,Ali,20.0,Lille,france,it,3000.0,invalid-email,,10.0
352.0,mohamed ,27.0,lyon,France,SALES,999999.0,contact@outlook.com,,40.0
623.0,Omar,25.0,Lyon,FRA,  ,4000.0,invalid-email,,30.0
, ali ,26.0,marseille,france,Marketing,2000.0,invalid-email,,40.0
,mohamed ,25.0,,FR,Marketing,2500.0,,,50.0
137.0,Fatima,25.0,paris,france,HR,3000.0,user@gmail.com,,80.0
316.0,Youssef,25.0,,FRA,Finance,3500.0,user@gmail.com,,10.0
,Ali,22.0,paris,FR,Marketing,2200.0,,,50.0
629.0,Sara,22.0,Paris,FRA,Finance,3500.0,invalid-email,,50.0
409.0, Lina ,27.0,Paris,FR,Sales,999999.0,test@yahoo.com,2023-01-05,50.0
397.0,Sara,28.0,LILLE,france,Finance,3000.0,invalid-email,,10.0
, Fatima ,26.0,LILLE,france,IT,2500.0,invalid-email,,50.0
, ali ,23.0,LILLE,FRA,Marketing,3500.0,test@yahoo.com,,50.0
,,28.0,Lille,France,Marketing,2500.0,,,40.0
635.0,,30.0,Lyon,France,Finance,2500.0,invalid-email,,10.0
85.0,Amina,21.0,marseille,france, IT ,1800.0,,,50.0
,Amina,22.0, Marseille ,France,Finance,2200.0,invalid-email,2023-01-05,50.0
316.0,  ,25.0,,France,IT,3500.0,,,50.0
639.0,Mohamed,27.0,Lyon,FR,,999999.0,,,60.0
412.0,SARA,23.0,Paris,,SALES,3500.0,,,50.0
641.0,Nadia,25.0, LILLE ,,Marketing,3000.0,,,40.0
642.0,Omar,25.0,Marseille,,,3000.0,,,90.0
643.0,Omar,22.0, LILLE ,FR,Marketing,3000.0,contact@outlook.com,,10.0
,Omar,26.0,PARIS,France,it,999999.0,,,60.0
645.0, ali ,28.0,marseille,france,,2500.0,invalid-email,,90.0
,Youssef,25.0,marseille,,it,2000.0,user@gmail.com,,50.0
647.0,,22.0, PARIS ,France, Finance ,2000.0,invalid-email,,20.0
,  ali  ,25.0,marseille,,,3000.0,,,100.0
649.0,Lina,23.0,  ,,Sales,1800.0,test@yahoo.com,,80.0
650.0,Nadia,25.0,,France, it ,3000.0,,,60.0
,Ali,25.0,,FR,,1800.0,,2023-01-05,50.0
652.0,Omar,21.0,paris,, Finance ,3000.0,invalid-email,,40.0
, Fatima ,29.0,,france,,-100.0,,,50.0
,Amina,25.0,,FRA,SALES,2000.0,test@yahoo.com,,30.0
281.0, Omar ,25.0,,france,  ,2500.0,invalid-email,,60.0
281.0,,25.0,marseille,,SALES,-100.0,contact@outlook.com,,40.0
,Fatima,26.0,Lille,,Marketing,3500.0,invalid-email,,70.0
,Ali,24.0,,France,  ,2200.0,contact@outlook.com,2023-01-05,50.0
659.0,,25.0,Paris,,Marketing,3000.0,,,100.0
,Mohamed,21.0, Paris ,FRA,it,2200.0,test@yahoo.com,,60.0
,Fatima,23.0,lyon,FR,Sales,2500.0,invalid-email,,40.0
662.0,SARA,25.0,LILLE,france,,-100.0,,,20.0
,Youssef,20.0,,FRA,Sales,999999.0,user@gmail.com,,60.0
178.0, Karim ,25.0,paris,france,IT,2500.0,,,10.0
,Ali,25.0,Lille,, HR ,3500.0,,,40.0
666.0, ali ,25.0,marseille,FRA,,2000.0,test@yahoo.com,,50.0
402.0,Mohamed,22.0,Marseille,France,,2500.0,,2023-01-05,90.0
204.0,Sara,26.0, Lille ,FRA,HR,999999.0,test@yahoo.com,,90.0
101.0,Karim,30.0,,france,,2500.0,,,40.0
670.0,Youssef,25.0,marseille,FR,Sales,2000.0,,,70.0
187.0, Fatima ,25.0,Marseille,,IT,999999.0,contact@outlook.com,,60.0
315.0,Amina,22.0,LILLE,France,Finance,2500.0,,,30.0
,,21.0,paris,,IT,2500.0,,,50.0
7.0,SARA,25.0, paris ,FR,,2500.0,user@gmail.com,,40.0
,Fatima,23.0,Lille,,Marketing,3000.0,invalid-email,,50.0
,SARA,30.0,Paris,FRA,,1800.0,contact@outlook.com,,10.0
677.0,mohamed ,25.0,,FR,IT,2500.0,,2023-01-05,20.0
,Youssef,30.0,,FR, Sales ,1800.0,contact@outlook.com,,50.0
679.0,Karim,28.0,paris,FR,,2500.0,,2023-01-05,30.0
, Nadia ,28.0,Paris,France,Finance,3000.0,contact@outlook.com,,80.0
,Mohamed,20.0, Marseille ,, it ,3500.0,,,40.0
, Youssef ,25.0,Paris,,Marketing,4000.0,user@gmail.com,,50.0
683.0, Lina ,26.0,,france,Sales,-100.0,invalid-email,,50.0
,  ali  ,23.0,marseille,france,HR,4000.0,contact@outlook.com,,60.0
,Mohamed,23.0,,france,,2500.0,test@yahoo.com,,30.0
,SARA,28.0, PARIS ,FRA,HR,2500.0,,,60.0
, Omar ,25.0,paris,france, it ,2200.0,,2023-01-05,50.0
163.0,Karim,24.0,LILLE,,Marketing,2200.0,test@yahoo.com,2023-01-05,30.0
689.0, mohamed  ,29.0,,FR,Finance,2500.0,test@yahoo.com,,50.0
13.0, Sara ,25.0,LILLE,france,  ,2500.0,invalid-email,,50.0
691.0,,26.0, LILLE ,FRA,HR,2200.0,test@yahoo.com,,10.0
692.0,,24.0,marseille,france,Finance,999999.0,test@yahoo.com,2023-01-05,30.0
474.0,,29.0, LILLE ,,it,2500.0,test@yahoo.com,,70.0
694.0, Amina ,25.0,marseille,,it,4000.0,,,100.0
,Omar,30.0, Paris ,, Sales ,2500.0,invalid-email,,10.0
696.0,Omar,28.0,marseille,, IT ,3000.0,invalid-email,,50.0
697.0,Fatima,24.0,LILLE,FRA,Marketing,999999.0,contact@outlook.com,,30.0
216.0,Amina,20.0,Lille,france,,2500.0,invalid-email,2023-01-05,50.0
699.0,Mohamed,25.0,,,,2200.0,invalid-email,,60.0
700.0,Mohamed,27.0,,,Finance,2500.0,user@gmail.com,,60.0
,,25.0,PARIS,,Sales,2000.0,user@gmail.com,,80.0
324.0,Sara,28.0,marseille,,,2500.0,test@yahoo.com,,90.0
703.0, mohamed  ,22.0,Marseille,,HR,2200.0,test@yahoo.com,,50.0
704.0,Karim,24.0,lyon,,,3000.0,,,20.0
705.0,Fatima,20.0,,FR,IT,2500.0,invalid-email,,80.0
706.0,Amina,27.0,Lyon,france,,2500.0,invalid-email,,20.0
,Ali,23.0,Lille,FR,,2500.0,user@gmail.com,,30.0
,Lina,20.0,PARIS,France,Marketing,3500.0,user@gmail.com,2023-01-05,20.0
709.0,Mohamed,30.0, lyon ,,,2200.0,invalid-email,,100.0
710.0,Sara,25.0,lyon,FR,it,4000.0,user@gmail.com,,70.0
, Sara ,24.0, LILLE ,france,Sales,-100.0,contact@outlook.com,,90.0
,Fatima,25.0,Lyon,,IT,2000.0,,,50.0
713.0,Nadia,25.0,,,Marketing,4000.0,,,60.0
,Amina,29.0, Marseille ,france,,3000.0,,,80.0
715.0,,29.0,Lyon,,Marketing,2500.0,user@gmail.com,2023-01-05,10.0
,mohamed ,21.0,Lyon,,SALES,4000.0,user@gmail.com,,60.0
,Fatima,20.0,,france,Marketing,3000.0,user@gmail.com,,50.0
, Lina ,25.0,Paris,France,it,3500.0,invalid-email,,100.0
719.0,,22.0, Lyon ,FR, it ,2500.0,invalid-email,,50.0
,Mohamed,27.0,PARIS,,,3000.0,contact@outlook.com,,50.0
416.0,,25.0, Paris ,,Marketing,2500.0,,,60.0
,Ali,23.0,,,it,999999.0,contact@outlook.com,2023-01-05,30.0
723.0,Lina,26.0,,,HR,2500.0,,,30.0
724.0,,25.0,lyon,,it,-100.0,user@gmail.com,,70.0
44.0,,23.0,Marseille,FRA, Marketing ,2500.0,,,30.0
57.0,mohamed ,20.0,Lyon,France,,3000.0,user@gmail.com,,80.0
,Mohamed,23.0,Marseille,FRA,,3000.0,contact@outlook.com,,50.0
728.0,,28.0,,france,Finance,-100.0,user@gmail.com,,70.0
,Sara,20.0,lyon,France, Sales ,3500.0,invalid-email,2023-01-05,20.0
, SARA ,24.0,Paris,,Marketing,2500.0,test@yahoo.com,,40.0
98.0,Youssef,28.0,Marseille,FRA,Sales,3000.0,test@yahoo.com,,50.0
732.0,Amina,28.0,Lille,France,Finance,3000.0,contact@outlook.com,,60.0
733.0, SARA ,25.0,lyon,,Finance,2200.0,user@gmail.com,,100.0
456.0,Omar,27.0,Paris,france,IT,2500.0,,2023-01-05,20.0
735.0,Sara,26.0,marseille,france,,2500.0,contact@outlook.com,,60.0
736.0, SARA ,25.0,,,Sales,999999.0,invalid-email,,30.0
,Nadia,21.0,LILLE,FR,,2500.0,test@yahoo.com,,30.0
,Youssef,25.0, marseille ,france,it,999999.0,contact@outlook.com,,80.0
739.0,Nadia,21.0,Marseille,FRA,,2200.0,contact@outlook.com,,60.0
,Mohamed,28.0, paris ,FRA, Sales ,3500.0,,,20.0
405.0,Omar,27.0,marseille,,SALES,2500.0,,,90.0
81.0,Karim,21.0,Marseille,france, SALES ,999999.0,invalid-email,,50.0
,SARA,23.0,PARIS,, Sales ,-100.0,,,80.0
,Amina,27.0, Marseille ,,Sales,2500.0,test@yahoo.com,,70.0
,Sara,30.0,  ,FRA,it,2500.0,,,10.0
746.0,,22.0,  ,,IT,999999.0,test@yahoo.com,,30.0
,Youssef,26.0,,,,2500.0,test@yahoo.com,,60.0
, mohamed  ,30.0, lyon ,FRA,it,2000.0,,2023-01-05,100.0
261.0,,22.0,lyon,France,it,3000.0,user@gmail.com,2023-01-05,50.0
286.0,Sara,25.0,lyon,France,Finance,4000.0,,,70.0
320.0,SARA,26.0,marseille,FRA, SALES ,3000.0,test@yahoo.com,,30.0
